:START_ID,:END_ID,:TYPE
Q1145906,Q21113220,encodes_GeP
Q17910229,Q21109920,encodes_GeP
Q18046637,Q21113255,encodes_GeP
Q18046637,Q21140263,encodes_GeP
Q18040377,Q21120070,encodes_GeP
Q18033928,Q21115830,encodes_GeP
Q18033928,Q21137047,encodes_GeP
Q18035351,Q12214,genetic-association_GgaD
Q18035351,Q21115366,encodes_GeP
Q18035351,Q21151422,encodes_GeP
Q18031219,Q21109589,encodes_GeP
Q18031219,Q21145933,encodes_GeP
Q18039460,Q21151313,encodes_GeP
Q18026334,Q22680009,encodes_GeP
Q18036546,Q21124491,encodes_GeP
Q18059244,Q27592678,encodes_GeP
Q18035473,Q21174179,encodes_GeP
Q18030848,Q21104752,encodes_GeP
Q18030848,Q21147323,encodes_GeP
Q18024934,Q21172406,encodes_GeP
Q18034702,Q21122831,encodes_GeP
Q18032507,Q21102176,encodes_GeP
Q18080616,Q27592262,encodes_GeP
Q18035081,Q21125065,encodes_GeP
Q18055650,Q180614,genetic-association_GgaD
Q18055650,Q21114426,encodes_GeP
Q18056595,Q21122074,encodes_GeP
Q18054080,Q21110666,encodes_GeP
Q18042026,Q21133162,encodes_GeP
Q18030491,Q21117635,encodes_GeP
Q18032985,Q21174878,encodes_GeP
Q18032985,Q21147910,encodes_GeP
Q18028133,Q21107843,encodes_GeP
Q18029242,Q21108049,encodes_GeP
Q18034869,Q21207561,encodes_GeP
Q18075056,Q27592395,encodes_GeP
Q18037792,Q21152320,encodes_GeP
Q18037792,Q21174056,encodes_GeP
Q18052358,Q21111882,encodes_GeP
Q18056990,Q21136715,encodes_GeP
Q18036107,Q21133619,encodes_GeP
Q18030986,Q21113198,encodes_GeP
Q18036444,Q21111414,encodes_GeP
Q18047537,Q21110428,encodes_GeP
Q18065826,Q27592643,encodes_GeP
Q18036224,Q21173830,encodes_GeP
Q18036224,Q21151898,encodes_GeP
Q18055559,Q21118578,encodes_GeP
Q18042015,Q21130903,encodes_GeP
Q18042015,Q21150389,encodes_GeP
Q18046190,Q21131737,encodes_GeP
Q17861739,Q4634197,encodes_GeP
Q18059049,Q21117358,encodes_GeP
Q18059049,Q21117359,encodes_GeP
Q18041667,Q21112378,encodes_GeP
Q18037288,Q21110855,encodes_GeP
Q18030966,Q21158318,encodes_GeP
Q17916347,Q21113267,encodes_GeP
Q18054301,Q21124315,encodes_GeP
Q18041828,Q21155840,encodes_GeP
Q18046382,Q12214,genetic-association_GgaD
Q18046382,Q21146387,encodes_GeP
Q18046382,Q22676917,encodes_GeP
Q18068891,Q27592454,encodes_GeP
Q15330855,Q12174,genetic-association_GgaD
Q15330855,Q1436420,encodes_GeP
Q18034589,Q21107982,encodes_GeP
Q18034589,Q21149857,encodes_GeP
Q18046653,Q21100683,encodes_GeP
Q18046653,Q21149535,encodes_GeP
Q18058923,Q21124917,encodes_GeP
Q18047693,Q21119073,encodes_GeP
Q18050126,Q21130950,encodes_GeP
Q18056783,Q21121038,encodes_GeP
Q18045782,Q22677376,encodes_GeP
Q18030294,Q21109713,encodes_GeP
Q18053795,Q22676832,encodes_GeP
Q18031303,Q21122722,encodes_GeP
Q18045249,Q21119522,encodes_GeP
Q18045249,Q21130691,encodes_GeP
Q14914496,Q6155969,encodes_GeP
Q18041437,Q21111111,encodes_GeP
Q18041437,Q21139694,encodes_GeP
Q24289756,Q21103269,encodes_GeP
Q18045469,Q21117180,encodes_GeP
Q18052875,Q21136707,encodes_GeP
Q18041925,Q21132137,encodes_GeP
Q18041925,Q21141201,encodes_GeP
Q18035157,Q21140116,encodes_GeP
Q18035157,Q21202220,encodes_GeP
Q18048128,Q21121772,encodes_GeP
Q15327611,Q7671493,encodes_GeP
Q18052670,Q21107844,encodes_GeP
Q18047033,Q21118701,encodes_GeP
Q18044603,Q21108204,encodes_GeP
Q18044603,Q21141372,encodes_GeP
Q18044603,Q21143947,encodes_GeP
Q18030191,Q21118878,encodes_GeP
Q18036106,Q21116001,encodes_GeP
Q18036106,Q21138003,encodes_GeP
Q18056728,Q21101593,encodes_GeP
Q20768601,Q27590835,encodes_GeP
Q18053106,Q21173817,encodes_GeP
Q18036688,Q21117896,encodes_GeP
Q18051091,Q21135283,encodes_GeP
Q18051091,Q21149527,encodes_GeP
Q18045094,Q21100520,encodes_GeP
Q18068606,Q27592500,encodes_GeP
Q18052960,Q21133126,encodes_GeP
Q18030789,Q21156654,encodes_GeP
Q18048845,Q21100574,encodes_GeP
Q18048845,Q21111726,encodes_GeP
Q18037087,Q21112223,encodes_GeP
Q18037087,Q21149100,encodes_GeP
Q18042728,Q21115349,encodes_GeP
Q18042728,Q21139118,encodes_GeP
Q18035072,Q7331102,genetic-association_GgaD
Q18035072,Q21118682,encodes_GeP
Q18039181,Q21150747,encodes_GeP
Q18058081,Q27592553,encodes_GeP
Q17914031,Q21114258,encodes_GeP
Q17914031,Q21138626,encodes_GeP
Q18046243,Q12204,genetic-association_GgaD
Q18046243,Q21102721,encodes_GeP
Q18046243,Q21138067,encodes_GeP
Q14849060,Q424724,encodes_GeP
Q18065876,Q27592088,encodes_GeP
Q18045934,Q21201919,encodes_GeP
Q18039541,Q21123834,encodes_GeP
Q18049631,Q21105953,encodes_GeP
Q17916961,Q21101189,encodes_GeP
Q18030685,Q21100342,encodes_GeP
Q15311600,Q22677314,encodes_GeP
Q18052401,Q21102349,encodes_GeP
Q18059701,Q21101440,encodes_GeP
Q18059701,Q21101442,encodes_GeP
Q18059701,Q21101441,encodes_GeP
Q18059701,Q21101443,encodes_GeP
Q18052168,Q21124743,encodes_GeP
Q18052168,Q21139969,encodes_GeP
Q18055878,Q21118566,encodes_GeP
Q18075239,Q27591774,encodes_GeP
Q18055138,Q21119066,encodes_GeP
Q14907873,Q5014877,encodes_GeP
Q18053689,Q21117175,encodes_GeP
Q18055669,Q21109129,encodes_GeP
Q18035501,Q12174,genetic-association_GgaD
Q18035501,Q21126487,encodes_GeP
Q18035501,Q21139709,encodes_GeP
Q18035501,Q21141452,encodes_GeP
Q18035501,Q168403,genetic-association_GgaD
Q18060054,Q21484360,encodes_GeP
Q18051441,Q21110657,encodes_GeP
Q17916090,Q21118374,encodes_GeP
Q17916090,Q21148559,encodes_GeP
Q18037579,Q21125330,encodes_GeP
Q18032688,Q21114597,encodes_GeP
Q18032688,Q21137487,encodes_GeP
Q18075268,Q27592043,encodes_GeP
Q18031357,Q21124404,encodes_GeP
Q18069043,Q27591383,encodes_GeP
Q18035633,Q21124914,encodes_GeP
Q18035633,Q21140146,encodes_GeP
Q18056767,Q21121052,encodes_GeP
Q18053363,Q21116716,encodes_GeP
Q18048061,Q21118060,encodes_GeP
Q18048061,Q21140346,encodes_GeP
Q5201347,Q21144120,encodes_GeP
Q5201347,Q21117675,encodes_GeP
Q5201347,Q21171712,encodes_GeP
Q18033911,Q21136624,encodes_GeP
Q18033752,Q21110621,encodes_GeP
Q18033752,Q21139316,encodes_GeP
Q18045689,Q21113761,encodes_GeP
Q18040149,Q21149258,encodes_GeP
Q18040149,Q21174391,encodes_GeP
Q18053066,Q21110058,encodes_GeP
Q18053066,Q21149763,encodes_GeP
Q18035114,Q21132813,encodes_GeP
Q18045214,Q21108186,encodes_GeP
Q18037266,Q21139461,encodes_GeP
Q18037266,Q21141344,encodes_GeP
Q18037266,Q22676959,encodes_GeP
Q18047918,Q21124600,encodes_GeP
Q18046266,Q21122991,encodes_GeP
Q18035539,Q21124098,encodes_GeP
Q18035539,Q21148813,encodes_GeP
Q20970000,Q21134264,encodes_GeP
Q14907795,Q3648588,encodes_GeP
Q18029683,Q22676688,encodes_GeP
Q18029683,Q21138679,encodes_GeP
Q18042393,Q470427,genetic-association_GgaD
Q18042393,Q21108789,encodes_GeP
Q18042393,Q21145205,encodes_GeP
Q18075044,Q27591347,encodes_GeP
Q18032623,Q21097248,encodes_GeP
Q18068726,Q27590893,encodes_GeP
Q18059216,Q27591747,encodes_GeP
Q18038737,Q21116471,encodes_GeP
Q18030240,Q21120960,encodes_GeP
Q18030240,Q21144275,encodes_GeP
Q18034343,Q21132753,encodes_GeP
Q18034343,Q21142895,encodes_GeP
Q18050480,Q21123261,encodes_GeP
Q18030723,Q21118923,encodes_GeP
Q18038523,Q21103338,encodes_GeP
Q18038523,Q21139277,encodes_GeP
Q18035370,Q21114002,encodes_GeP
Q18035370,Q21149604,encodes_GeP
Q18046452,Q21122569,encodes_GeP
Q18046452,Q21148799,encodes_GeP
Q15330391,Q4654745,encodes_GeP
Q18065922,Q27591327,encodes_GeP
Q18034696,Q21113234,encodes_GeP
Q18036680,Q21134370,encodes_GeP
Q18036680,Q21141928,encodes_GeP
Q18041462,Q21123500,encodes_GeP
Q18049436,Q21120974,encodes_GeP
Q18031676,Q21122087,encodes_GeP
Q18049881,Q21155093,encodes_GeP
Q14878325,Q355965,encodes_GeP
Q18047428,Q21100476,encodes_GeP
Q18042192,Q21117386,encodes_GeP
Q18038175,Q21097366,encodes_GeP
Q18058412,Q21123801,encodes_GeP
Q18065514,Q21125973,encodes_GeP
Q18063240,Q21119327,encodes_GeP
Q18063240,Q21150129,encodes_GeP
Q18030852,Q187255,genetic-association_GgaD
Q18030852,Q21118932,encodes_GeP
Q18030852,Q21148594,encodes_GeP
Q17915447,Q12174,genetic-association_GgaD
Q17915447,Q21115853,encodes_GeP
Q18033815,Q21117175,encodes_GeP
Q18055186,Q21112401,encodes_GeP
Q14913782,Q7392809,encodes_GeP
Q18048706,Q21120767,encodes_GeP
Q18053552,Q21122724,encodes_GeP
Q3660469,Q21142228,encodes_GeP
Q7390842,Q133087,genetic-association_GgaD
Q7390842,Q21106286,encodes_GeP
Q18039113,Q21138531,encodes_GeP
Q18039936,Q21117181,encodes_GeP
Q18068785,Q27590617,encodes_GeP
Q18066285,Q27592171,encodes_GeP
Q17928773,Q21108344,encodes_GeP
Q18033232,Q21109512,encodes_GeP
Q18080467,Q27590933,encodes_GeP
Q18048847,Q21133937,encodes_GeP
Q18032317,Q21122495,encodes_GeP
Q18031936,Q21125315,encodes_GeP
Q18031936,Q21142000,encodes_GeP
Q14885185,Q5153546,encodes_GeP
Q18060045,Q21133825,encodes_GeP
Q18042901,Q12174,genetic-association_GgaD
Q18042901,Q131749,genetic-association_GgaD
Q18042901,Q21113540,encodes_GeP
Q14876882,Q4941566,encodes_GeP
Q18059286,Q21112108,encodes_GeP
Q18041557,Q21124736,encodes_GeP
Q18041557,Q21139107,encodes_GeP
Q18042895,Q21126987,encodes_GeP
Q18055468,Q21135633,encodes_GeP
Q18033104,Q21117030,encodes_GeP
Q18033104,Q21150801,encodes_GeP
Q18037617,Q21105109,encodes_GeP
Q18037617,Q21143363,encodes_GeP
Q18045806,Q21122337,encodes_GeP
Q18033281,Q21100263,encodes_GeP
Q18037880,Q21121076,encodes_GeP
Q18032081,Q21132441,encodes_GeP
Q18048563,Q21120977,encodes_GeP
Q17930727,Q21107488,encodes_GeP
Q18068522,Q27591518,encodes_GeP
Q18051862,Q12174,genetic-association_GgaD
Q18051862,Q21112974,encodes_GeP
Q18036738,Q21119075,encodes_GeP
Q18055526,Q21108443,encodes_GeP
Q18055526,Q21139376,encodes_GeP
Q18042458,Q21119847,encodes_GeP
Q18033179,Q21135201,encodes_GeP
Q18031032,Q21124363,encodes_GeP
Q18068527,Q27592305,encodes_GeP
Q18041538,Q21135973,encodes_GeP
Q18041538,Q21137672,encodes_GeP
Q18056098,Q21122943,encodes_GeP
Q17709659,Q21111191,encodes_GeP
Q18068718,Q27591703,encodes_GeP
Q18036732,Q181257,genetic-association_GgaD
Q18036732,Q556281,genetic-association_GgaD
Q18036732,Q21111287,encodes_GeP
Q18058402,Q21132724,encodes_GeP
Q18040616,Q181257,genetic-association_GgaD
Q18040616,Q184674,genetic-association_GgaD
Q18040616,Q520127,genetic-association_GgaD
Q18040616,Q21119938,encodes_GeP
Q18050510,Q21121618,encodes_GeP
Q17915109,Q21113750,encodes_GeP
Q18039966,Q21135810,encodes_GeP
Q18038947,Q21141032,encodes_GeP
Q18053627,Q21107539,encodes_GeP
Q18036120,Q21122558,encodes_GeP
Q18058121,Q27591414,encodes_GeP
Q18038214,Q21121069,encodes_GeP
Q18045949,Q21149736,encodes_GeP
Q18045949,Q21112560,encodes_GeP
Q18045804,Q21105437,encodes_GeP
Q14864147,Q6393585,encodes_GeP
Q18045307,Q21111817,encodes_GeP
Q18045726,Q21174373,encodes_GeP
Q18048682,Q21108006,encodes_GeP
Q18053679,Q21118157,encodes_GeP
Q18048794,Q21114198,encodes_GeP
Q18048794,Q21135376,encodes_GeP
Q24292611,Q8035687,encodes_GeP
Q18029171,Q1485,genetic-association_GgaD
Q18029171,Q11081,genetic-association_GgaD
Q18029171,Q21116352,encodes_GeP
Q18029171,Q21140158,encodes_GeP
Q17916776,Q21131023,encodes_GeP
Q18040462,Q21110019,encodes_GeP
Q18055337,Q21111759,encodes_GeP
Q18041951,Q21133189,encodes_GeP
Q18061451,Q21106046,encodes_GeP
Q18033872,Q21101045,encodes_GeP
Q18033872,Q21141010,encodes_GeP
Q18033872,Q21149385,encodes_GeP
Q18046705,Q21108926,encodes_GeP
Q5038728,Q21113074,encodes_GeP
Q20771501,Q21108804,encodes_GeP
Q18032876,Q21114312,encodes_GeP
Q18055425,Q21202268,encodes_GeP
Q18034571,Q21121340,encodes_GeP
Q14863656,Q418781,encodes_GeP
Q14863656,Q21151039,encodes_GeP
Q18034995,Q2351083,genetic-association_GgaD
Q18034995,Q21112289,encodes_GeP
Q18034995,Q21137571,encodes_GeP
Q18034995,Q21150617,encodes_GeP
Q18030127,Q21120115,encodes_GeP
Q18030127,Q21150421,encodes_GeP
Q18056606,Q21110263,encodes_GeP
Q18032868,Q22676641,encodes_GeP
Q18046625,Q21120880,encodes_GeP
Q18042932,Q21122344,encodes_GeP
Q18033942,Q21112046,encodes_GeP
Q18046011,Q21120486,encodes_GeP
Q18046011,Q21145548,encodes_GeP
Q18030673,Q21134903,encodes_GeP
Q18039557,Q21111655,encodes_GeP
Q17910930,Q21172748,encodes_GeP
Q18038786,Q21119261,encodes_GeP
Q14866198,Q4748347,encodes_GeP
Q18035731,Q168403,genetic-association_GgaD
Q18035731,Q21112903,encodes_GeP
Q18052365,Q12174,genetic-association_GgaD
Q18052365,Q944777,genetic-association_GgaD
Q18052365,Q3025883,genetic-association_GgaD
Q18052365,Q21122303,encodes_GeP
Q18037793,Q21118335,encodes_GeP
Q18045623,Q22676695,encodes_GeP
Q18040346,Q21106289,encodes_GeP
Q17907813,Q21129996,encodes_GeP
Q17907813,Q21139256,encodes_GeP
Q18039671,Q21111459,encodes_GeP
Q18048388,Q21127154,encodes_GeP
Q17709139,Q21132367,encodes_GeP
Q18034323,Q21121988,encodes_GeP
Q18046958,Q21120198,encodes_GeP
Q18033101,Q21116233,encodes_GeP
Q18037202,Q21100394,encodes_GeP
Q18053895,Q21108202,encodes_GeP
Q18033845,Q21100318,encodes_GeP
Q18033845,Q21139230,encodes_GeP
Q18033845,Q21141022,encodes_GeP
Q18069089,Q21123943,encodes_GeP
Q18041274,Q21145064,encodes_GeP
Q18041274,Q21174386,encodes_GeP
Q18041008,Q21111480,encodes_GeP
Q18041008,Q21139570,encodes_GeP
Q20764496,Q21136654,encodes_GeP
Q17709763,Q202387,genetic-association_GgaD
Q17709763,Q21111198,encodes_GeP
Q17709763,Q21137632,encodes_GeP
Q18048423,Q21113901,encodes_GeP
Q18036970,Q21114113,encodes_GeP
Q18046352,Q21101344,encodes_GeP
Q14903397,Q700001,encodes_GeP
Q14903397,Q21143327,encodes_GeP
Q18035882,Q21124953,encodes_GeP
Q18043114,Q21121851,encodes_GeP
Q1521757,Q21120289,encodes_GeP
Q18045666,Q21109502,encodes_GeP
Q18045666,Q21137420,encodes_GeP
Q18046554,Q21114424,encodes_GeP
Q18034853,Q21122691,encodes_GeP
Q18034853,Q21149255,encodes_GeP
Q18035366,Q21118555,encodes_GeP
Q18035366,Q21142284,encodes_GeP
Q18046594,Q21159543,encodes_GeP
Q18032946,Q21101946,encodes_GeP
Q18045944,Q21154960,encodes_GeP
Q905792,Q21118681,encodes_GeP
Q905792,Q21151968,encodes_GeP
Q18033978,Q21136476,encodes_GeP
Q18049001,Q21116674,encodes_GeP
Q18041052,Q21124749,encodes_GeP
Q18053729,Q21110128,encodes_GeP
Q18063157,Q21122073,encodes_GeP
Q18041217,Q21121281,encodes_GeP
Q18041397,Q21107201,encodes_GeP
Q18060647,Q21134700,encodes_GeP
Q18057766,Q21121027,encodes_GeP
Q18055312,Q21134644,encodes_GeP
Q15333316,Q7669570,encodes_GeP
Q15333316,Q21144038,encodes_GeP
Q18068674,Q27590662,encodes_GeP
Q18055452,Q21121008,encodes_GeP
Q18052893,Q21110628,encodes_GeP
Q14864695,Q424374,encodes_GeP
Q18053453,Q21117016,encodes_GeP
Q18053453,Q21137205,encodes_GeP
Q18034231,Q21106540,encodes_GeP
Q18034231,Q21149271,encodes_GeP
Q18037287,Q187255,genetic-association_GgaD
Q18037287,Q21123689,encodes_GeP
Q18065828,Q27591919,encodes_GeP
Q14874980,Q1154611,encodes_GeP
Q18053491,Q21112819,encodes_GeP
Q18027284,Q21104989,encodes_GeP
Q18027284,Q21152303,encodes_GeP
Q18080661,Q27591696,encodes_GeP
Q18031428,Q408598,encodes_GeP
Q18035335,Q21105328,encodes_GeP
Q18047427,Q21118111,encodes_GeP
Q18047427,Q21142271,encodes_GeP
Q18048527,Q12174,genetic-association_GgaD
Q18048527,Q21115175,encodes_GeP
Q18048527,Q21150490,encodes_GeP
Q18045812,Q22676969,encodes_GeP
Q18032086,Q21109026,encodes_GeP
Q18032086,Q21125504,encodes_GeP
Q18032086,Q21143817,encodes_GeP
Q18068877,Q27591928,encodes_GeP
Q18031253,Q21134212,encodes_GeP
Q18060059,Q21107937,encodes_GeP
Q18033252,Q21097479,encodes_GeP
Q18034021,Q21122245,encodes_GeP
Q18034021,Q21150576,encodes_GeP
Q18040081,Q21171755,encodes_GeP
Q18026310,Q21131010,encodes_GeP
Q18049185,Q21102157,encodes_GeP
Q17913823,Q11081,genetic-association_GgaD
Q17913823,Q21117514,encodes_GeP
Q18055647,Q21115834,encodes_GeP
Q18060589,Q21113067,encodes_GeP
Q18067264,Q27592115,encodes_GeP
Q17928751,Q21108599,encodes_GeP
Q18056810,Q21124168,encodes_GeP
Q18026361,Q7249544,encodes_GeP
Q21182495,Q21112012,encodes_GeP
Q18030581,Q21123760,encodes_GeP
Q18046752,Q21113077,encodes_GeP
Q18047274,Q21119841,encodes_GeP
Q18035901,Q206901,genetic-association_GgaD
Q18035901,Q21135120,encodes_GeP
Q18037709,Q21108243,encodes_GeP
Q18060359,Q21135184,encodes_GeP
Q14897677,Q1754323,encodes_GeP
Q14906812,Q3874932,encodes_GeP
Q14907773,Q3776878,encodes_GeP
Q18037824,Q21122051,encodes_GeP
Q18080514,Q27592463,encodes_GeP
Q18035449,Q21174446,encodes_GeP
Q18029973,Q21120104,encodes_GeP
Q18029973,Q21137151,encodes_GeP
Q18029973,Q21150416,encodes_GeP
Q18068864,Q27592557,encodes_GeP
Q18058128,Q27592132,encodes_GeP
Q18035070,Q21113424,encodes_GeP
Q18033424,Q35869,genetic-association_GgaD
Q18033424,Q21120642,encodes_GeP
Q18269617,Q21100353,encodes_GeP
Q18269617,Q21137172,encodes_GeP
Q18032771,Q21109801,encodes_GeP
Q18040378,Q21113472,encodes_GeP
Q17860467,Q5198257,encodes_GeP
Q20771024,Q27592337,encodes_GeP
Q14914613,Q2057356,genetic-association_GgaD
Q14914613,Q7394700,encodes_GeP
Q14914613,Q21137520,encodes_GeP
Q18042356,Q21119214,encodes_GeP
Q18047695,Q21113985,encodes_GeP
Q18028929,Q21102401,encodes_GeP
Q18030407,Q18553852,genetic-association_GgaD
Q18030407,Q21123242,encodes_GeP
Q18030407,Q21149252,encodes_GeP
Q18030407,Q21151798,encodes_GeP
Q18035559,Q21121393,encodes_GeP
Q18080699,Q27591513,encodes_GeP
Q18036532,Q21136645,encodes_GeP
Q18035051,Q21145934,encodes_GeP
Q18035051,Q21173230,encodes_GeP
Q4713507,Q21097146,encodes_GeP
Q18047371,Q21103088,encodes_GeP
Q18047371,Q21149602,encodes_GeP
Q18080422,Q27591901,encodes_GeP
Q18032989,Q21110475,encodes_GeP
Q18032989,Q21140265,encodes_GeP
Q18030904,Q905736,encodes_GeP
Q18041493,Q21173175,encodes_GeP
Q18047898,Q21135859,encodes_GeP
Q18047898,Q21140079,encodes_GeP
Q18080474,Q27591381,encodes_GeP
Q18031271,Q21132434,encodes_GeP
Q18031271,Q21149444,encodes_GeP
Q18031271,Q21151413,encodes_GeP
Q18051857,Q21119654,encodes_GeP
Q17838063,Q21112597,encodes_GeP
Q20764639,Q27592169,encodes_GeP
Q18053410,Q21115718,encodes_GeP
Q18053410,Q21139052,encodes_GeP
Q14908050,Q199804,genetic-association_GgaD
Q14908050,Q7670154,encodes_GeP
Q18026302,Q21118934,encodes_GeP
Q18055418,Q21123819,encodes_GeP
Q18053170,Q21112475,encodes_GeP
Q18053434,Q21122852,encodes_GeP
Q18038562,Q21115343,encodes_GeP
Q18038562,Q21139146,encodes_GeP
Q18052122,Q21172003,encodes_GeP
Q18068827,Q27591385,encodes_GeP
Q18040320,Q21102692,encodes_GeP
Q18059155,Q27591438,encodes_GeP
Q18075038,Q27592584,encodes_GeP
Q18042712,Q21113650,encodes_GeP
Q18034892,Q21121807,encodes_GeP
Q18034892,Q21143131,encodes_GeP
Q18046466,Q21124481,encodes_GeP
Q18053778,Q21122205,encodes_GeP
Q18055567,Q21135350,encodes_GeP
Q18055567,Q21140622,encodes_GeP
Q18049973,Q21126998,encodes_GeP
Q18037016,Q21101913,encodes_GeP
Q18037016,Q21117852,encodes_GeP
Q14910515,Q4068038,encodes_GeP
Q18051793,Q21116050,encodes_GeP
Q18048719,Q21105756,encodes_GeP
Q18036402,Q21173769,encodes_GeP
Q18037697,Q21131179,encodes_GeP
Q18045518,Q22677126,encodes_GeP
Q18050454,Q21119698,encodes_GeP
Q18028435,Q21130760,encodes_GeP
Q18028435,Q21137142,encodes_GeP
Q18051690,Q21139881,encodes_GeP
Q18051690,Q21173366,encodes_GeP
Q18035047,Q21131762,encodes_GeP
Q18046134,Q21120996,encodes_GeP
Q15319726,Q15319708,encodes_GeP
Q18031586,Q21135948,encodes_GeP
Q14912155,Q7115730,encodes_GeP
Q14912155,Q21141195,encodes_GeP
Q14912155,Q21149359,encodes_GeP
Q18033346,Q21149366,encodes_GeP
Q18033346,Q21173794,encodes_GeP
Q18040528,Q21114160,encodes_GeP
Q14908739,Q3610562,encodes_GeP
Q14908739,Q21137491,encodes_GeP
Q18052219,Q2256736,genetic-association_GgaD
Q18052219,Q21105736,encodes_GeP
Q18046708,Q21122072,encodes_GeP
Q18061750,Q21105960,encodes_GeP
Q18056626,Q21136276,encodes_GeP
Q18035297,Q21119281,encodes_GeP
Q18026220,Q21106184,encodes_GeP
Q18065913,Q27591359,encodes_GeP
Q18015279,Q5572461,encodes_GeP
Q18030532,Q21134307,encodes_GeP
Q18030532,Q21141230,encodes_GeP
Q18050524,Q21117163,encodes_GeP
Q18025646,Q21116854,encodes_GeP
Q18048664,Q21115557,encodes_GeP
Q17927471,Q21101299,encodes_GeP
Q18055882,Q21134851,encodes_GeP
Q18046386,Q21123016,encodes_GeP
Q18030236,Q21118896,encodes_GeP
Q18030236,Q21150843,encodes_GeP
Q17544238,Q500816,genetic-association_GgaD
Q17544238,Q21109257,encodes_GeP
Q17854344,Q21100813,encodes_GeP
Q18042199,Q21123446,encodes_GeP
Q18051039,Q21105685,encodes_GeP
Q18033779,Q21117426,encodes_GeP
Q18033779,Q21117575,encodes_GeP
Q18033779,Q21149909,encodes_GeP
Q18032605,Q21110513,encodes_GeP
Q18048678,Q21123930,encodes_GeP
Q17833873,Q21106664,encodes_GeP
Q18052662,Q21119755,encodes_GeP
Q18052662,Q21140851,encodes_GeP
Q18027026,Q21118293,encodes_GeP
Q18045628,Q21122699,encodes_GeP
Q18045933,Q21117408,encodes_GeP
Q18045404,Q7070980,encodes_GeP
Q18030792,Q21154421,encodes_GeP
Q18037244,Q21136873,encodes_GeP
Q18038755,Q21136159,encodes_GeP
Q18054620,Q21122472,encodes_GeP
Q14891586,Q14891582,encodes_GeP
Q18038676,Q21115702,encodes_GeP
Q18038676,Q21140305,encodes_GeP
Q18053849,Q21135445,encodes_GeP
Q18056107,Q21112212,encodes_GeP
Q18056107,Q21138472,encodes_GeP
Q18028156,Q12214,genetic-association_GgaD
Q18028156,Q21107894,encodes_GeP
Q18068682,Q27591172,encodes_GeP
Q18046023,Q21207956,encodes_GeP
Q18046012,Q21111268,encodes_GeP
Q18046012,Q21149176,encodes_GeP
Q18035995,Q21134953,encodes_GeP
Q17832165,Q21105250,encodes_GeP
Q18053231,Q21115765,encodes_GeP
Q18048228,Q21118106,encodes_GeP
Q18045573,Q41861,genetic-association_GgaD
Q18045573,Q21135978,encodes_GeP
Q18035079,Q21116294,encodes_GeP
Q18036540,Q21118367,encodes_GeP
Q18041710,Q21137673,encodes_GeP
Q18041710,Q21171745,encodes_GeP
Q18042648,Q21107235,encodes_GeP
Q14907967,Q4897285,encodes_GeP
Q18049141,Q21113546,encodes_GeP
Q18031150,Q21125071,encodes_GeP
Q18049832,Q21134592,encodes_GeP
Q18036729,Q35869,genetic-association_GgaD
Q18036729,Q21123403,encodes_GeP
Q18066235,Q27592219,encodes_GeP
Q18298365,Q12174,genetic-association_GgaD
Q18298365,Q21107517,encodes_GeP
Q17907846,Q21108413,encodes_GeP
Q17907846,Q21141541,encodes_GeP
Q18049448,Q21104962,encodes_GeP
Q18046549,Q373822,genetic-association_GgaD
Q18046549,Q844935,genetic-association_GgaD
Q18046549,Q21122794,encodes_GeP
Q18046549,Q21144828,encodes_GeP
Q5470359,Q21107441,encodes_GeP
Q18031593,Q21101928,encodes_GeP
Q18031593,Q21143578,encodes_GeP
Q17859212,Q21124645,encodes_GeP
Q17859212,Q21137072,encodes_GeP
Q18031449,Q21114335,encodes_GeP
Q18031449,Q21150561,encodes_GeP
Q18053712,Q21111769,encodes_GeP
Q17855729,Q21118356,encodes_GeP
Q18030207,Q21109086,encodes_GeP
Q18053656,Q21118883,encodes_GeP
Q18037053,Q21115588,encodes_GeP
Q18060601,Q21127395,encodes_GeP
Q18037123,Q12174,genetic-association_GgaD
Q18037123,Q21126865,encodes_GeP
Q18037123,Q21150954,encodes_GeP
Q18041585,Q21111477,encodes_GeP
Q18032902,Q21208133,encodes_GeP
Q18040020,Q21112992,encodes_GeP
Q18061553,Q21130781,encodes_GeP
Q18030738,Q21134385,encodes_GeP
Q18067836,Q21134347,encodes_GeP
Q20970073,Q1622348,encodes_GeP
Q18031562,Q21124431,encodes_GeP
Q18032502,Q21174270,encodes_GeP
Q18052025,Q21143720,encodes_GeP
Q18052025,Q21111574,encodes_GeP
Q18052025,Q21149755,encodes_GeP
Q18034358,Q21105298,encodes_GeP
Q18041770,Q21111730,encodes_GeP
Q18037129,Q21101966,encodes_GeP
Q14885224,Q408154,encodes_GeP
Q14885224,Q21117783,encodes_GeP
Q18052229,Q21133043,encodes_GeP
Q17861965,Q4847907,encodes_GeP
